,Y,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15
1581,9.92054443,0.362536124,-0.37189551,0.183606092,0.242726474,-0.567525529,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
1582,10.09048475,1.386551747,1.844937932,1.571187227,-0.676418732,-0.71228221,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1
1583,9.923754886,-0.470653524,-0.292326794,-0.183970714,-0.596394852,-1.176351575,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
1584,10.01024521,0.683401155,-0.171103125,-0.561443474,1.445904485,-0.888048952,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1
1585,10.02919293,0.583248703,0.194697952,1.299310955,1.411724419,-1.110230834,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
1586,10.03345357,1.487990579,1.184170094,0.282265296,-1.809184474,-0.123165592,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0
1587,10.02321097,0.817860763,0.922432821,-1.755385411,0.163884788,1.372536447,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1
1588,9.940723863,0.79534498,1.383742777,-1.287612764,0.704325994,-0.32835,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0
1589,9.99705481,-0.252796684,0.347829849,-0.156427722,-0.783715591,1.140400013,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1
1590,10.00730874,-0.4640109,-0.074773617,-0.187338518,0.068403038,-0.802940126,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1591,9.952218466,0.298560686,-1.728628632,-1.457768717,-0.34979118,-0.750198795,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0
1592,9.976845428,0.841004046,0.490599539,1.066947708,1.456148761,0.724411694,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1593,9.869692292,0.786382516,-0.673491055,-0.087728325,0.068185718,0.409927152,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0
1594,9.980691184,-0.735414089,-1.53890684,0.345503025,-1.884779713,-1.216661632,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0
1595,9.932522843,0.894118658,-0.206487667,-0.567765645,-2.379643304,0.082878147,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0
1596,9.92149744,-0.464946945,1.20641268,0.906949575,-0.050228146,2.030290067,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1
1597,9.928912722,0.986257312,0.060836249,0.264377316,0.412555439,0.218970404,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1598,10.06909741,2.252878183,1.620750736,0.01956175,-2.260679944,0.848486079,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0
1599,10.03145365,-1.93190993,-0.8924833,0.21871081,-0.119500239,-0.798940475,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0
1600,10.00359896,-1.464984598,-0.707868053,0.980167161,-1.468662559,1.336528297,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
1601,10.00840648,-1.606204116,-0.118317447,1.66188444,1.163280202,-0.333946015,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
1602,10.084421,-1.532669944,1.425404461,0.338411035,-1.105920299,-0.742950334,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
1603,9.925056896,-0.135143985,-0.671934618,1.31879482,1.533363589,0.103452606,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0
1604,9.991472574,-0.788644691,0.933063523,0.092934618,0.799767828,-1.111424544,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0
1605,9.970053625,-1.761555076,-0.139619315,3.001147328,0.68257186,1.854020486,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1606,9.944894327,-1.20597894,-0.822846696,-2.271111893,1.183750468,0.936006596,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1607,9.983167052,0.356411238,0.537470701,0.81886233,-0.372019251,0.579849869,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1
1608,9.992912415,1.261494769,1.061289713,1.275135224,0.467759637,0.15696663,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
1609,9.875917433,-0.051460339,-0.562249087,-1.522887928,-0.199994243,0.670474422,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0
1610,9.906539081,-0.474160311,-2.902514421,1.016246111,0.146702225,0.698741631,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1
1611,9.896706618,0.323848371,-0.490923079,0.121799101,0.837105895,1.212009073,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0
1612,10.07449691,1.491844913,0.940351048,-0.900772514,1.204846382,1.163724223,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0
1613,9.858806643,1.160575151,-0.610592745,-0.27858173,0.153449066,1.03023414,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0
1614,9.934119744,-0.687645258,-0.493419715,-1.05610107,-1.29277193,-0.580336966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1615,9.921329681,-1.391423048,0.073538131,-0.458038561,-0.479429572,-0.31903738,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1616,9.953449765,1.209787633,0.431926766,-0.375283445,-1.260908716,1.137046965,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0
1617,9.90536202,-1.014981514,0.220648315,0.35043774,0.783565033,-0.020486452,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0
1618,9.959322502,0.29998499,-0.699223272,-0.043578606,-0.613716632,0.111894121,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0
1619,9.961181605,0.162809766,-1.323780767,-0.251967339,0.681591134,0.104995097,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1
1620,9.929085573,0.070711726,0.417588498,-1.191644993,-0.39064491,0.484275118,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1
1621,10.00898835,-0.631574652,-0.197910574,-0.929427092,-0.259604419,-1.114343915,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1
1622,9.990409587,-1.924065571,0.361558861,1.108715918,0.853789001,-0.30832565,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1
1623,9.970396482,0.176726543,-0.078069075,-0.145365862,-1.496797751,0.819804185,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0
1624,10.06552456,-2.903271018,0.018887501,0.261052892,0.30272297,1.268586742,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0
1625,9.888113671,-0.375705518,-2.101881218,-0.109565291,0.309376927,-0.392860615,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
1626,9.86730882,0.135637969,-1.007492439,0.501388192,0.426604142,1.107419701,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
1627,10.02246414,0.448149937,0.260537244,2.4430641,-1.409615762,-1.873168019,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1
1628,10.02502581,0.058204015,-0.543133175,-1.070244835,-0.798381011,-0.465261896,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0
1629,9.98758081,0.230518973,0.212881755,-0.668318776,-0.099320827,-1.279774568,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1
1630,9.986654905,0.189714092,0.279959382,-0.496035243,-0.460795034,-0.412091865,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1631,10.07723904,-0.4677077,0.934261036,-1.305892559,-0.660391106,-1.220469277,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
1632,9.987938645,-0.526122592,1.298507149,-1.093753655,0.997379747,0.257749876,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1
1633,9.9929552,1.238225175,0.577524217,-0.871467827,2.08635964,-0.102290786,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0
1634,9.93898187,-0.836952038,-0.730055685,2.860160807,0.135217903,0.626350743,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0
1635,9.834195412,0.01310306,-0.427899484,-0.079766089,-0.101531054,0.079587212,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1
1636,9.817000906,-0.945269793,-2.423599594,1.530910264,0.179998988,-0.498407232,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
1637,10.02708709,0.056470896,0.781659792,2.213051173,-1.716125363,-0.083000852,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1638,9.940310765,-0.829960953,-0.660275587,-0.029449078,0.47874926,0.985207523,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
1639,9.97474966,0.66600873,-0.105166508,-1.272710846,0.97488304,0.471840534,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
1640,10.08202634,0.65309436,0.535779139,-0.65932783,0.636619358,0.162087145,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0
1641,10.02739008,0.43018271,0.757074099,-1.562971765,1.570534458,-1.146572004,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1
1642,9.876958394,0.912402032,-1.442884421,1.6024862,1.656737477,0.672529452,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1643,10.16329194,0.458883428,1.146502339,-1.024615518,0.168526996,-0.555989441,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1644,10.05103409,-0.389522047,0.09971995,-1.905176193,0.897196617,0.084492933,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0
1645,9.914593186,0.182225449,-1.84780025,0.858300866,0.747492619,-0.882301846,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
1646,9.790794205,1.23722384,-1.665989891,0.754734941,-0.288554592,0.880382351,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1
1647,9.927726376,-0.22644673,0.225823741,0.797780528,1.348069662,0.052100722,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
1648,9.942169435,-0.881987679,-0.858458657,0.076919461,0.21717728,0.763697028,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0
1649,9.862455195,-0.878069736,-1.313342874,0.427716663,0.196772414,1.04927752,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
1650,9.93714814,0.834963657,-0.323818023,-0.379252554,-0.610664349,0.935858676,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1
1651,9.963583708,-0.981749474,0.389608412,0.063171261,0.388403727,-0.269648661,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1
1652,9.837828967,-0.070186713,-1.175146167,1.511290299,-0.491060023,-0.435246457,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
1653,9.936445104,-0.262282519,0.247330535,-1.057804342,-1.861760569,0.327212404,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1654,9.964021141,-0.533190967,1.301476996,-0.556640979,-0.444806156,-0.415047678,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1
1655,9.860273035,1.219471664,-1.308453776,0.667805631,0.102989103,-0.313416151,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0
1656,9.94023796,-1.285979654,-0.394378915,-0.770344768,1.370919334,1.150991801,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
1657,10.04397911,-1.517137002,1.159529779,-0.453428269,-1.819210983,-1.263551187,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
1658,10.0617655,-1.291806695,0.889928491,1.996362072,0.824222466,-1.294428779,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0
1659,9.987588759,1.424086388,1.420372005,0.355658774,0.459658028,0.565508711,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0
1660,9.887308655,0.169758343,-0.577648161,-0.055853319,1.286254093,-0.148178816,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1
1661,9.990522508,-0.565626392,-0.490536221,-0.224663895,-0.003861343,-0.320863447,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
1662,10.04506189,-0.74208276,1.394767008,0.602543445,1.598429331,1.429526823,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
1663,10.00182424,-0.645009508,0.129337662,0.958897986,-1.503343372,-1.185179814,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1
1664,10.05211489,-1.961315934,-0.618963359,0.959781345,0.716024246,-0.6680038,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1
1665,9.89130086,1.729840691,-0.043633786,1.59342101,0.922533045,0.533389244,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1
1666,9.939363078,-1.190457155,-0.776830744,0.800063432,-0.625584168,-1.868587917,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
1667,9.945083377,0.271910233,0.064185742,1.119312947,-0.623867965,0.14517844,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1
1668,9.885634429,0.48008457,-1.372503857,0.361822845,-0.453838729,-1.020989468,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1
1669,10.10888674,-1.056568601,0.849489834,0.95029019,-0.993580405,-0.885889321,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1
1670,9.956932086,0.056912004,-1.027374157,-0.832992089,0.317339342,0.025462173,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0
1671,9.87667665,0.890743024,-1.999585128,0.153170659,-0.469320565,0.759347703,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0
1672,9.985378259,-0.07909823,0.415536564,1.216881293,0.824030207,2.408569459,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
1673,9.945406225,0.006990015,-0.243891233,-1.140675421,-1.917748256,-0.122749358,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0
1674,10.03474759,-0.053722049,0.136220047,-0.237968924,0.280534465,-0.123538556,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1
1675,9.898565253,0.125896187,-0.772098072,0.114161925,-1.399665919,0.508359356,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0
1676,9.985281609,1.794891697,0.439317033,0.153196697,-0.017924475,1.426452431,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1
1677,10.10195836,0.946419449,1.066397712,-1.773847158,-2.049891249,-1.271553483,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0
1678,9.898470042,1.366844978,-1.399554459,0.929004137,-0.620906866,0.086569881,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1
1679,9.747593711,0.382766027,-2.212115852,0.522098713,0.703127188,-0.900933504,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0
1680,9.995758053,-0.986904894,0.108163098,0.032296662,0.387600091,0.29253661,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0
1681,9.964549662,2.816620739,0.181040571,1.171163629,-0.888140748,1.055421295,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0
1682,9.964278286,0.788529972,0.354771476,0.721206604,-0.640414103,-0.715522254,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1
1683,10.0454113,-1.494369848,0.774902481,0.003447701,-0.665523472,-0.465989008,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1
1684,9.934926732,0.922757797,0.150329305,0.803000282,-0.817850672,0.691654966,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
1685,10.00929553,-0.398447414,0.517399228,0.841359809,-1.260406748,-0.538878685,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1
1686,9.911013982,0.027419099,0.968992345,0.785688484,1.979883154,0.510046389,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0
1687,9.824451883,0.447868677,-0.320383331,0.136372395,1.578904177,0.259534891,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1
1688,9.973046584,0.228018527,1.453724108,-0.978551465,1.220003459,0.396922521,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0
1689,10.01987508,-0.017843674,0.248424181,0.049299179,-1.154109122,-1.167807987,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1690,9.835520339,-0.190923154,0.384748501,0.074534649,1.293611576,1.945586615,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0
1691,9.879940751,-0.338700061,-0.894502843,0.708208546,-0.06822314,1.019503362,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1
1692,9.893981845,1.198386987,-0.689035366,-0.044246651,0.244096711,-0.682523866,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
1693,9.832339821,0.262629352,-1.267271666,-0.723764389,-0.094157346,-0.457754198,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0
1694,9.99606425,-0.862185207,-0.099259151,-0.558564339,1.461238784,-0.394564909,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0
1695,10.05914487,0.698804357,0.79219316,0.662906796,0.344306717,-1.508509032,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
1696,10.0017675,0.573344141,1.416330916,-0.37703709,0.818612214,0.657203051,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1697,9.976765761,1.128069717,-0.344197076,-0.160380378,0.994657796,-0.468072801,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1698,9.965457861,-0.843203609,0.799612929,-1.008559171,0.554195171,0.187816752,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1
1699,9.967218285,-1.266972809,-2.239209326,0.052369124,-2.146995671,0.277483466,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1
1700,10.08592054,0.14126067,0.629493687,0.372633582,0.431815292,-1.970579658,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
1701,9.971988811,0.943075171,0.646888072,1.188909703,-0.558580328,0.171215399,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0
1702,9.895493698,0.093426145,-0.463074273,1.105514209,-0.143604656,0.042363897,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1703,10.08395016,-1.733680218,0.262082177,0.500264326,-0.918634065,-1.351582043,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
1704,9.976436955,-0.988670848,0.91508993,-2.15714536,1.33539579,0.059590671,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1705,9.967579006,-0.564337918,-0.644284696,-0.983076222,1.032908143,0.538336304,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
1706,10.12845976,-0.075445244,1.860389665,-1.094210958,0.363540539,-1.23243111,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1
1707,9.959146257,0.187744098,0.353374286,-0.42966463,0.13100544,0.494576607,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1
1708,9.898383332,0.345290183,-0.854441791,1.484875927,0.106198747,0.584188933,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1709,9.915582134,0.631694245,-1.282862862,1.155484102,-0.519528809,-1.029615689,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
1710,9.987041926,0.596927509,-1.727541476,0.043028739,1.125330539,-2.749767674,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1
1711,10.01803836,-0.727726867,0.065899878,-0.844698573,1.330252448,0.618959052,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1
1712,9.930256849,0.114826675,-0.423880061,-0.38072412,-0.809787933,0.26723258,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1
1713,10.00992479,0.13374277,1.00402536,-0.106320635,0.481292475,1.221535639,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1
1714,9.922033782,0.84702867,0.837548683,1.298809263,1.961783341,2.272596514,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0
1715,9.930063911,-0.427105627,0.217220965,1.605286192,1.10764154,2.028069509,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1
1716,9.903357449,0.715489141,-1.557347994,1.315270188,0.276217959,0.856005669,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1
1717,9.872195051,0.005713467,-0.730895555,0.356775678,0.832473879,-0.812891157,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1
1718,9.97778212,0.088196197,-0.740229176,1.391437914,0.31666321,0.224548404,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1719,9.899502144,0.491112509,-0.234167982,0.324500268,-0.526694312,0.91583636,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
1720,9.887112171,0.318409236,-2.27143321,-0.857722668,0.677257545,0.986973481,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1
1721,10.08110539,0.960633876,0.786056858,0.224303178,0.11762798,-1.574151884,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0
1722,9.985749477,0.277044699,0.046928757,-0.141409931,-0.122865741,-0.576112067,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
1723,10.03512126,-0.038597201,-0.48646985,0.000619065,0.732845286,-2.060747133,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0
1724,10.03622157,1.766979203,0.572232435,-0.32736767,0.613529596,0.052452458,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
1725,10.03299184,-0.203298493,0.439938737,1.781662535,0.627811453,0.551426669,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0
1726,10.00358574,-1.03232674,0.265196832,1.180945713,0.397663187,0.298597489,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1727,9.875798251,0.965839597,-0.774164394,-0.516226863,-0.077306533,-0.841745653,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
1728,10.04694612,-0.588032831,0.439784469,0.714066983,-0.485520502,-2.121056825,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0
1729,10.00404627,-1.573910385,0.260502339,0.060811757,-0.046570028,0.70141689,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1730,10.10429552,-1.53395743,2.48373871,0.383254026,-0.620792425,0.580533976,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
1731,9.969924345,-0.046065681,-1.113202448,-0.174278212,0.094536989,-0.685439015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1732,10.05275662,-1.01967071,0.192061812,0.941779067,0.808006624,-0.605446642,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1
1733,9.993522978,1.225399566,1.389295766,-0.795869264,0.873551203,0.232129928,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1
1734,9.869347686,0.124385836,-1.028115625,1.647088285,0.501182388,0.426569895,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0
1735,9.939875405,-0.234356793,0.301231652,-0.159090428,0.516884919,-0.67699032,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0
1736,9.932171495,0.160808022,-0.337931077,-0.067841243,0.53286699,0.81372969,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0
1737,9.942038211,-0.37891411,0.716747671,2.578771612,0.677876119,1.279060579,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1
1738,10.06828018,1.361950391,0.767174679,1.350913543,-0.647995884,-0.132632945,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0
1739,9.941865788,-0.990817134,-0.986176057,0.300300406,0.178826762,-0.524984551,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0
1740,9.971667025,0.337493184,0.507438402,1.046471761,0.657701597,1.415158529,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1
1741,10.00850015,0.418956236,0.503257339,-0.708423539,1.069192206,0.091405955,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0
1742,9.970462379,0.566533514,1.447696097,-1.815742077,0.168501275,1.260602581,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1
1743,9.95195167,0.433213514,-0.24689416,0.08092587,-1.480741988,0.852589207,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1
1744,9.922031087,1.170116723,-0.925151171,-0.459297033,0.126864979,0.183291234,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0
1745,9.910645621,0.697434515,0.727266659,-0.659392631,-0.748094852,-0.479346407,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1
1746,9.828895349,0.612205447,-1.351167093,0.934499654,0.977293536,2.327817885,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1
1747,9.92565221,0.000872141,-1.361572692,1.021727338,0.01950042,1.599312424,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1
1748,9.849742085,-0.59256029,-0.719459415,-1.239254743,-1.295312255,1.108613489,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1
1749,10.00751941,0.113004006,0.656549295,-1.387879072,1.908300823,0.307772487,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1
1750,9.971841664,0.040391732,0.222200878,1.172143442,0.989434413,0.24320533,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0
1751,10.06160838,0.894966248,-0.583503298,0.743654898,-0.042708786,-2.183382684,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
1752,10.03247115,-0.23402706,0.734769108,-0.004782176,2.642798443,-0.593804886,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0
1753,10.10423781,-0.518416984,0.966226339,0.391561703,-0.030255576,-0.316862914,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1
1754,9.912182622,0.840603558,-0.250677304,-2.19563666,0.55193301,-0.164582078,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0
1755,10.03853988,1.643490319,1.521630705,0.694103082,0.62496386,-1.28998681,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
1756,9.947598807,0.346955905,0.117538003,0.678842234,-0.125060791,-1.513775544,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
1757,10.06408828,0.679575346,1.532449453,-0.616076732,0.86494472,-0.367013864,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
1758,10.03403244,0.233454293,1.28971731,-0.27084718,0.199739672,0.002014351,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1
1759,9.925232744,0.255312745,0.197896937,1.22229567,0.404664042,-0.455553192,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1
1760,10.11768814,-0.504744339,1.261311717,0.912820125,-0.985050049,-1.145885616,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
1761,10.01435481,0.277628858,1.080473586,-0.986324419,-1.421196107,-0.20878984,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0
1762,10.03749215,1.165346549,2.281365683,-0.523437895,2.052162119,1.098424964,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0
1763,9.994578447,0.424485019,-0.130168751,-2.031450209,0.693392915,-0.200773315,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1
1764,9.947697854,-0.342450836,-2.619423199,-0.520935459,0.132041201,-1.322885827,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1
1765,9.965302943,-0.207072689,-0.851586055,0.915018902,-0.771971426,0.787749635,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
1766,10.04949382,0.19994288,0.980854982,1.241999156,0.578161405,-0.898130177,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1767,9.945842062,0.11534585,-1.095120956,-0.316476526,0.047083267,0.143547341,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0
1768,9.85394241,-0.171035504,-0.813513889,0.805926187,1.713959481,0.274156943,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0
1769,10.01064048,-1.040072431,1.710091155,0.187282794,-0.813609411,0.791413171,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0
1770,10.06473937,2.244399589,0.209156155,-0.293236426,0.308648813,0.628287408,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1
1771,10.0128316,-0.339197856,0.79726621,-0.084767454,-0.324225906,0.673043852,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
1772,9.974039958,-0.871941218,-0.543242045,-0.145574715,0.6611066,0.549911559,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
1773,9.93890969,-2.04563957,-0.143893427,-0.638806864,2.560058261,-0.736679091,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1
1774,9.939742765,1.032360801,1.45420213,-1.311227883,-0.403644533,0.052306715,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0
1775,9.918688344,0.831679106,-0.228692344,0.375833126,0.161725104,-0.400185016,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1
